,geom,geom_comment,molecule,n_pretrain_HF,energy_type,epoch,E,E_sigma,wandb_url,experiment,source,method,embedding,orbitals,reuse_from,n_pretrain_variational,n_shared_molecules,epoch_geom,n_moelcules_shared,batch_size,HF_pretraining_loss,n_compounds,model_size
5051,adf13c6e0a70bb28ad9b6589a5e0e67a,CNH_smiles_C#N_rot_dist_57,CNH,,,0.0,-93.36063769,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5052,ae7f869e4dc259959ddca3a99c75eca1,CN2H2_smiles_N=C=N_rot_dist_52,CN2H2,,,0.0,-148.64882837,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5053,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,,,0.0,-116.55007874,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5054,b2cc341b45071fec3c3f508d88ffabd6,CNH_smiles_C#N_rot_dist_51,CNH,,,0.0,-93.35071541,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5055,b2d95744ec27649f03c0f88aa5ebbe79,CNOH_smiles_N=C=O_rot_dist_55,CNOH,,,0.0,-168.54466015,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5056,b829bc18fa469b0981034a0fd9d049ea,CNH_smiles_C#N_rot_dist_50,CNH,,,0.0,-93.35754647,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5057,baf0cc5781e14284a3d4fcc6ba836bb1,C3H4_smiles_C=C=C_rot_dist_58,C3H4,,,0.0,-116.46173153,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5058,bb58b0dc230e552c001d426fa4702fc0,CNH_smiles_C#N_rot_dist_59,CNH,,,0.0,-93.36956107,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5059,bbbfca44b9091198c7125c7f717a805b,C3H4_smiles_C=C=C_rot_dist_55,C3H4,,,0.0,-116.53637569,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5060,be0913ed5ff7db1796805358a70390f8,C2H4_smiles_C=C_rot_dist_51,C2H4,,,0.0,-78.52622025,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5061,be7f6f48254ccdc6dcdd17ec75d15424,CNH_smiles_C#N_rot_dist_54,CNH,,,0.0,-93.25174802,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5062,c3391b9bd27974d7c1fbdfbbfb510f79,CO2_smiles_O=C=O_rot_dist_55,CO2,,,0.0,-188.33764515,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5063,c9ade00a8a08f0193ad85a4e79889010,CN2H2_smiles_N=C=N_rot_dist_59,CN2H2,,,0.0,-148.63722901,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5064,cdc0a52870d1c76c5a3632d8502fec88,CNOH_smiles_N=C=O_rot_dist_54,CNOH,,,0.0,-168.53547223,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5065,d08af6707a0a466446d7cf60d2174083,C3H4_smiles_C=C=C_rot_dist_53,C3H4,,,0.0,-116.54087175,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5066,d422cfadf8470805c402a4512c58b7ce,CN2H2_smiles_N=C=N_rot_dist_53,CN2H2,,,0.0,-148.61700727,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5067,dede1f34c8bb577fddaf0619b383d175,CO2_smiles_O=C=O_rot_dist_56,CO2,,,0.0,-188.399473,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5068,e1ab076fedecbaa059d96d0021aed644,COH2_smiles_C=O_rot_dist_51,COH2,,,0.0,-114.41768368,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5069,e22669aff25c01b3c2376967ca170609,CO2_smiles_O=C=O_rot_dist_58,CO2,,,0.0,-188.33295064,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5070,e68274c6eab66c12f4d8ba4dd003a010,C3H4_smiles_C=C=C_rot_dist_59,C3H4,,,0.0,-116.55748018,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5071,eb669982bf01e77615c8baee5215e9d3,C2H4_smiles_C=C_rot_dist_58,C2H4,,,0.0,-78.49450073,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5072,f564966fbcdd0e2cb3b684c6270e4d87,CN2H2_smiles_N=C=N_rot_dist_56,CN2H2,,,0.0,-148.62114353,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5073,f69163ecd3e6cc6afae99e3ad81f4ea2,C2H4_smiles_C=C_rot_dist_59,C2H4,,,0.0,-78.4989658,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5074,fa9aab73ff0bde1928b5e68f4f8f8235,CN2H2_smiles_N=C=N_rot_dist_55,CN2H2,,,0.0,-148.59302888,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
5075,fc96c098d3b167ff507343c9f5de5c85,CO2_smiles_O=C=O_rot_dist_52,CO2,,,0.0,-188.21022399,,,CCSD(T)_ccpCVTZ,pyscf_CCSD(T)_ccpCVTZ,indep,,,,,,,,,,,
11323,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,0.0,eval,0.0,-159.78944494628905,0.0335642869106695,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/y37z8itu,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,0.0,,2048.0,,,
11324,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,0.0,eval,1000.0,-188.49635125732425,0.0012132429543025,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/y37z8itu,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,1000.0,,2048.0,,,
11325,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,0.0,eval,4000.0,-188.5092039489746,0.0009202848976313,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/y37z8itu,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,4000.0,,2048.0,,,
11326,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,0.0,eval,8000.0,-188.51639715576167,0.0008239525423793,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/y37z8itu,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,8000.0,,2048.0,,,
11327,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,0.0,eval,16000.0,-188.5192951965332,0.0007219428643034,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/y37z8itu,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,16000.0,,2048.0,,,
11328,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,0.0,eval,32000.0,-188.5194911499024,0.0006299904197683,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/y37z8itu,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,32000.0,,2048.0,,,
11329,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,0.0,eval,0.0,-152.41317514038087,0.0240505456485228,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/9mprfyrv,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,0.0,,2048.0,,,
11330,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,0.0,eval,1000.0,-168.60059118652345,0.0014251084565468,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/9mprfyrv,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,1000.0,,2048.0,,,
11331,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,0.0,eval,4000.0,-168.61464974975587,0.0008383363679093,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/9mprfyrv,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,4000.0,,2048.0,,,
11332,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,0.0,eval,8000.0,-168.6192183227539,0.000803865541724,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/9mprfyrv,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,8000.0,,2048.0,,,
11333,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,0.0,eval,16000.0,-168.6223073425293,0.0006348104346833,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/9mprfyrv,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,16000.0,,2048.0,,,
11334,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,0.0,eval,32000.0,-168.6245552368164,0.0006419052910726,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/9mprfyrv,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,32000.0,,2048.0,,,
11335,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,0.0,eval,0.0,-138.01822192382812,0.0170296498384561,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/h85i7z0s,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,0.0,,2048.0,,,
11336,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,0.0,eval,1000.0,-148.64336999511718,0.0011528210187399,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/h85i7z0s,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,1000.0,,2048.0,,,
11337,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,0.0,eval,4000.0,-148.66152160644532,0.0007098143889387,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/h85i7z0s,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,4000.0,,2048.0,,,
11338,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,0.0,eval,8000.0,-148.66534301757812,0.0007579694030002,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/h85i7z0s,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,8000.0,,2048.0,,,
11339,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,0.0,eval,16000.0,-148.66864559936522,0.0006907489899669,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/h85i7z0s,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,16000.0,,2048.0,,,
11340,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,0.0,eval,32000.0,-148.6701101989746,0.0006154365922615,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/h85i7z0s,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,32000.0,,2048.0,,,
11341,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,0.0,eval,0.0,-108.2784641571045,0.0114001219802016,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/61pv7nh5,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,0.0,,2048.0,,,
11342,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,0.0,eval,1000.0,-116.5779681854248,0.0009087376338783,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/61pv7nh5,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,1000.0,,2048.0,,,
11343,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,0.0,eval,4000.0,-116.5948335723877,0.0006329684901665,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/61pv7nh5,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,4000.0,,2048.0,,,
11344,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,0.0,eval,8000.0,-116.59772065734865,0.0005889254566716,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/61pv7nh5,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,8000.0,,2048.0,,,
11345,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,0.0,eval,16000.0,-116.60120533752442,0.0005251322335345,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/61pv7nh5,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,16000.0,,2048.0,,,
11346,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,0.0,eval,32000.0,-116.60174510192871,0.0004438607176247,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/61pv7nh5,2023-02-26_18x20_500karxiv_v10_500k,dpe,reuse,dpe4,gao_4fd,18x20_v10_500k,500000.0,1.0,32000.0,,2048.0,,,
11347,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,4000.0,eval,0.0,-186.8085495300293,0.0089147815937629,https://wandb.ai/schroedinger_univie/gao/runs/2a0jyk2x,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,0.0,,2048.0,,,
11348,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,4000.0,eval,1000.0,-188.37177783203128,0.0027471743694983,https://wandb.ai/schroedinger_univie/gao/runs/2a0jyk2x,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,1000.0,,2048.0,,,
11349,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,4000.0,eval,4000.0,-188.4642074279785,0.0019667728361514,https://wandb.ai/schroedinger_univie/gao/runs/2a0jyk2x,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,4000.0,,2048.0,,,
11350,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,4000.0,eval,8000.0,-188.48049801635744,0.001683186752275,https://wandb.ai/schroedinger_univie/gao/runs/2a0jyk2x,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,8000.0,,2048.0,,,
11351,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,4000.0,eval,16000.0,-188.50360803222657,0.0015503854937335,https://wandb.ai/schroedinger_univie/gao/runs/2a0jyk2x,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,16000.0,,2048.0,,,
11352,525c9db5e9b4210e071dfc9bfd66a9e4,CO2_smiles_O=C=O_rot_dist_50,CO2,4000.0,eval,32000.0,-188.5244210510254,0.0006894524213055,https://wandb.ai/schroedinger_univie/gao/runs/2a0jyk2x,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,32000.0,,2048.0,,,
11353,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,4000.0,eval,0.0,-115.3577134246826,0.0080216463043691,https://wandb.ai/schroedinger_univie/gao/runs/m273qony,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,0.0,,2048.0,,,
11354,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,4000.0,eval,1000.0,-116.47204313659668,0.0025261210940621,https://wandb.ai/schroedinger_univie/gao/runs/m273qony,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,1000.0,,2048.0,,,
11355,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,4000.0,eval,4000.0,-116.54590812683104,0.0013957612811988,https://wandb.ai/schroedinger_univie/gao/runs/m273qony,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,4000.0,,2048.0,,,
11356,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,4000.0,eval,8000.0,-116.57737884521484,0.0008644208905087,https://wandb.ai/schroedinger_univie/gao/runs/m273qony,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,8000.0,,2048.0,,,
11357,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,4000.0,eval,16000.0,-116.599603225708,0.0004969632566929,https://wandb.ai/schroedinger_univie/gao/runs/m273qony,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,16000.0,,2048.0,,,
11358,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,4000.0,eval,32000.0,-116.60335208129882,0.0003998230775681,https://wandb.ai/schroedinger_univie/gao/runs/m273qony,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,32000.0,,2048.0,,,
11359,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,4000.0,eval,0.0,-166.7966251220703,0.010227262016464,https://wandb.ai/schroedinger_univie/gao/runs/ecjxwinj,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,0.0,,2048.0,,,
11360,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,4000.0,eval,1000.0,-168.45068881225586,0.0032577737656867,https://wandb.ai/schroedinger_univie/gao/runs/ecjxwinj,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,1000.0,,2048.0,,,
11361,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,4000.0,eval,4000.0,-168.53959396362305,0.0023069776379581,https://wandb.ai/schroedinger_univie/gao/runs/ecjxwinj,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,4000.0,,2048.0,,,
11362,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,4000.0,eval,8000.0,-168.5689490661621,0.0021315408674457,https://wandb.ai/schroedinger_univie/gao/runs/ecjxwinj,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,8000.0,,2048.0,,,
11363,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,4000.0,eval,16000.0,-168.58497619628906,0.0017169910994799,https://wandb.ai/schroedinger_univie/gao/runs/ecjxwinj,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,16000.0,,2048.0,,,
11364,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,4000.0,eval,32000.0,-168.6282470703125,0.0007161945455052,https://wandb.ai/schroedinger_univie/gao/runs/ecjxwinj,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,32000.0,,2048.0,,,
11365,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,4000.0,eval,0.0,-147.00678271484375,0.0068861442376673,https://wandb.ai/schroedinger_univie/gao/runs/2owe6c49,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,0.0,,2048.0,,,
11366,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,4000.0,eval,1000.0,-148.5596383972168,0.0020529191622415,https://wandb.ai/schroedinger_univie/gao/runs/2owe6c49,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,1000.0,,2048.0,,,
11367,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,4000.0,eval,4000.0,-148.6085227355957,0.0014980371978296,https://wandb.ai/schroedinger_univie/gao/runs/2owe6c49,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,4000.0,,2048.0,,,
11368,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,4000.0,eval,8000.0,-148.63777142333984,0.0012774587398385,https://wandb.ai/schroedinger_univie/gao/runs/2owe6c49,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,8000.0,,2048.0,,,
11369,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,4000.0,eval,16000.0,-148.66033233642577,0.0008561385475275,https://wandb.ai/schroedinger_univie/gao/runs/2owe6c49,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,16000.0,,2048.0,,,
11370,3962fa508c318c990017beb42983662e,CN2H2_smiles_N=C=N_rot_dist_50,CN2H2,4000.0,eval,32000.0,-148.67461700439452,0.0004805519111507,https://wandb.ai/schroedinger_univie/gao/runs/2owe6c49,2023-05-05_tao_phisnet_indep,dpe,indep,gnn,tao_4fd,,0.0,1.0,32000.0,,2048.0,,,
11403,f0dd49eca4fd8b97eb1681e72a6db0b3,QM7_6heavyatoms_C4NOH9_dist,C4NOH9,0.0,eval,0.0,-287.43477252197266,0.0024946814371634,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/6w4r43ww,2023-05-01_699torsion_nc_by_std_128k,dpe,reuse,gnn_phisnet,phisnet_8fd,699torsions_nc_by_std_128k,128000.0,1.0,0.0,,2048.0,,,
11404,5bf2feb317d83855470bc0b0ce7e655f,QM7_6heavyatoms_C4NOH7_dist,C4NOH7,0.0,eval,0.0,-286.2194122314453,0.0028340937720176,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/15a398rs,2023-05-01_699torsion_nc_by_std_128k,dpe,reuse,gnn_phisnet,phisnet_8fd,699torsions_nc_by_std_128k,128000.0,1.0,0.0,,2048.0,,,
11405,9a14619e94f3e260725f4413631bbb2b,QM7_6heavyatoms_C5NH13_dist,C5NH13,0.0,eval,0.0,-252.7305815124512,0.0026134949343304,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/3jsqhear,2023-05-01_699torsion_nc_by_std_128k,dpe,reuse,gnn_phisnet,phisnet_8fd,699torsions_nc_by_std_128k,128000.0,1.0,0.0,,2048.0,,,
11406,d4206a8ff621291368253551036bb45e,QM7_6heavyatoms_C5OH10_dist,C5OH10,0.0,eval,0.0,-271.4142821044922,0.0026581960819495,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/3ur5jssz,2023-05-01_699torsion_nc_by_std_128k,dpe,reuse,gnn_phisnet,phisnet_8fd,699torsions_nc_by_std_128k,128000.0,1.0,0.0,,2048.0,,,
11407,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,0.0,eval,0.0,-116.58475080871582,0.0006172910347917,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/xrq6hv6l,2023-05-01_699torsion_nc_by_std_128k,dpe,reuse,gnn_phisnet,phisnet_8fd,699torsions_nc_by_std_128k,128000.0,1.0,0.0,,2048.0,,,
11408,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,0.0,eval,1000.0,-116.60113549804689,0.0004089636822851,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/xrq6hv6l,2023-05-01_699torsion_nc_by_std_128k,dpe,reuse,gnn_phisnet,phisnet_8fd,699torsions_nc_by_std_128k,128000.0,1.0,1000.0,,2048.0,,,
11409,b2c66515e32b29b4d09cfa60705cd14c,C3H4_smiles_C=C=C_rot_dist_50,C3H4,0.0,eval,4000.0,-116.60288865661622,0.0003885711214526,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/xrq6hv6l,2023-05-01_699torsion_nc_by_std_128k,dpe,reuse,gnn_phisnet,phisnet_8fd,699torsions_nc_by_std_128k,128000.0,1.0,4000.0,,2048.0,,,
11410,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,0.0,eval,0.0,-168.5933024291992,0.0009563735438422,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/nn89rvae,2023-05-01_699torsion_nc_by_std_128k,dpe,reuse,gnn_phisnet,phisnet_8fd,699torsions_nc_by_std_128k,128000.0,1.0,0.0,,2048.0,,,
11411,151258110b9bc0d82cc4522c7978695a,CNOH_smiles_N=C=O_rot_dist_50,CNOH,0.0,eval,1000.0,-168.6199715270996,0.0006336829400389,https://wandb.ai/schroedinger_univie/gao_shared_tinymol/runs/nn89rvae,2023-05-01_699torsion_nc_by_std_128k,dpe,reuse,gnn_phisnet,phisnet_8fd,699torsions_nc_by_std_128k,128000.0,1.0,1000.0,,2048.0,,,
